#,date,content,id,url,language (if we know),sentence-final? (Y/N),# of occurrence,humorous? (Y/N),sentence-final? (Y/N),# of occurrence,humorous? (Y/N),sentence-final? (Y/N),# of occurrence,humorous? (Y/N)
1,2022-02-19 23:59:43+00:00,@nasalamode Please go 😂😂😂😂😭😭😭😭😭😭😭😭😭😭😭😭😩,1495186366552068097,https://twitter.com/7lbkewchie/status/1495186366552068097,English,Y,12,N,,,,,,
2,2022-02-19 23:59:59+00:00,@IWASLIKEYOTRAYY I cried the whole time 😂😭,1495186432163520515,https://twitter.com/defnotTamHala/status/1495186432163520515,English,Y,1,Y,,,,,,
3,2022-02-19 23:59:51+00:00,"@xhelloxdarlingx i think you need at least one boy tho, mark would be so tired with a mini army of gloria’s 😂😭",1495186398562992128,https://twitter.com/TheDrugChild/status/1495186398562992128,English,Y,1,Y,,,,,,
4,2022-02-19 23:59:58+00:00,#ZENO I panic so much at the chase scenes 😂 aaaahhh!!! I think I'll watch a bit of a let's play now. I wish it was sold on switch... It's so much easier to handle controls for me if I'm on handheld. On PC I'm a disaster 😂😭,1495186428736655360,https://twitter.com/amaicherii/status/1495186428736655360,English,Y,1,Y,,,,,,
5,2022-02-19 23:59:54+00:00,Also y’all… I promise we played games. We just don’t have no sense once the liq hit 😭😂😂,1495186413729554435,https://twitter.com/LaBelle_Tiara/status/1495186413729554435,English,Y,1,Y,,,,,,
6,2022-02-19 23:59:56+00:00,She’s even happy and all 😭😂,1495186419643469826,https://twitter.com/EdwinEzeanya/status/1495186419643469826,English,Y,1,Y,,,,,,
7,2022-02-19 23:59:44+00:00,"snap not playing with us no more, we can’t even get a warning before they delete our shit 😭😂",1495186368020033542,https://twitter.com/detrujillo00/status/1495186368020033542,English,Y,1,Y,,,,,,
8,2022-02-19 23:59:54+00:00,@TaraIsSquatter Once again.....Tara😭😂😭😂,1495186413603729414,https://twitter.com/LuisBaynes/status/1495186413603729414,English,Y,2,Y,,,,,,
9,2022-02-19 23:59:45+00:00,@Oui_Cake My eyes start burning everytime i look at them 💀😭😭,1495186374483394571,https://twitter.com/ailuroph0bic/status/1495186374483394571,English,Y,2,Y,,,,,,
10,2022-02-19 23:59:53+00:00,@_zorosfav 😂😂 this is me. How can anyone not like #Naruto 😭😭😭 https://t.co/qN7nfj9K2a,1495186407060430853,https://twitter.com/HappyPandaLuv/status/1495186407060430853,English,Y,3,N,,,,,,
11,2022-02-19 23:59:57+00:00,@1800TYLERR I do too! I think Quinta did a great fucking job on this show and I’m REALLY hoping it gets renewed for another season 😭,1495186422961033216,https://twitter.com/BumbleVee__/status/1495186422961033216,English,Y,1,N,,,,,,
12,2022-02-19 23:59:48+00:00,@8isagr8tnumber Wa.. i dont get it? Please explain bestie yk im slow😭🤚🏽 https://t.co/NYrKUQZaiG,1495186385329868800,https://twitter.com/_cdonia_/status/1495186385329868800,English,Y,1,N,,,,,,
13,2022-02-19 23:59:58+00:00,@annythewise Yo I completely forgot about this 😭. I think it’s next weekend tho,1495186428166344704,https://twitter.com/G_Burrito/status/1495186428166344704,English,Y,1,N,,,,,,
14,2022-02-19 23:59:45+00:00,@ArohaNae 😭😭😭 idk if it was rocky 😭😭😭,1495186376114913281,https://twitter.com/sarlos03/status/1495186376114913281,English,Y,3,N,,,,,,
15,2022-02-19 23:59:57+00:00,@bang13_tan lmfao 😭,1495186423942688768,https://twitter.com/cocoaniable/status/1495186423942688768,English,Y,1,N,,,,,,
16,2022-02-19 23:59:59+00:00,@bartcnwhitman but fr HELP- im sorry for you😭,1495186433337970694,https://twitter.com/616SUPERBOY/status/1495186433337970694,English,Y,1,N,,,,,,
17,2022-02-19 23:59:51+00:00,@BBMzansi  we are worthy of seeing other housemates 😭 #BBMzansi,1495186398227439617,https://twitter.com/__Aluwani_/status/1495186398227439617,English,Y,1,N,,,,,,
18,2022-02-19 23:59:50+00:00,@bigt1nystank understandable 😭😭😭,1495186395870212099,https://twitter.com/slutittarius69/status/1495186395870212099,English,Y,3,N,,,,,,
19,2022-02-19 23:59:43+00:00,@BISEXYY_ Anon realises they're using the same rhetoric allocishets use to discredit pride month right 😭,1495186367739011079,https://twitter.com/lavenderkayy/status/1495186367739011079,English,Y,1,N,,,,,,
20,2022-02-19 23:59:43+00:00,@Cake_batter_ so pretty 😍😍😍 I miss her and her gorgeous tail 😭😭💗💗💗,1495186366849699841,https://twitter.com/april2nds/status/1495186366849699841,English,Y,2,N,,,,,,
21,2022-02-19 23:59:51+00:00,@Camila_Cabello YOU SURVIVED SO PROUD OF YOU😭,1495186397367390210,https://twitter.com/deliriouskarla/status/1495186397367390210,English,Y,1,N,,,,,,
22,2022-02-19 23:59:51+00:00,@Chanel1601 The Shrek one 💗😭,1495186401259892741,https://twitter.com/sometimeslrun/status/1495186401259892741,English,Y,1,N,,,,,,
23,2022-02-19 23:59:59+00:00,@claracosta_98 Yesh😭 you and Pipa😭😭,1495186432343871499,https://twitter.com/yopandah/status/1495186432343871499,English,Y,1,N,Y,2,N,,,
24,2022-02-19 23:59:49+00:00,"@coIorpens • first impression : wondering why your @ was color pens i think 😭
• how i read ur @ : color pens 
• how close are we (1-10) : 2
• do i see you frequently on my tl? : kinda",1495186392942620680,https://twitter.com/dykeheaux/status/1495186392942620680,English,Y,1,N,,,,,,
25,2022-02-19 23:59:48+00:00,@ebic_jo I was about to buy that game 😭,1495186386101620739,https://twitter.com/OrganicStonez/status/1495186386101620739,English,Y,1,N,,,,,,
26,2022-02-19 23:59:45+00:00,@emlah33 morning beh 😭,1495186375607726083,https://twitter.com/lhsuperb/status/1495186375607726083,English,Y,1,N,,,,,,
27,2022-02-19 23:59:47+00:00,@filmsaregay the ending still makes my jaw DROP everytime i think about it 😭,1495186383702474769,https://twitter.com/hollandslasher/status/1495186383702474769,English,Y,1,N,,,,,,
28,2022-02-19 23:59:58+00:00,@flyswensonfly This is so cute 😭,1495186430410178563,https://twitter.com/aleacabri/status/1495186430410178563,English,Y,1,N,,,,,,
29,2022-02-19 23:59:45+00:00,@gatlaca @seerutkchawla *me being upset about the same thing for almost 22 years* 😭,1495186373200039941,https://twitter.com/inlovesike/status/1495186373200039941,English,Y,1,N,,,,,,
30,2022-02-19 23:59:59+00:00,"@gayerterminator HATSUNE MIKU GACHA BAG

3 prints, a notebook, 4 pins, a pillow case and a keyboard pad!! 😭💖 https://t.co/oW96MCY46h",1495186432083697665,https://twitter.com/stuffiekind/status/1495186432083697665,English,Y,1,N,,,,,,
31,2022-02-19 23:59:56+00:00,@giawxbaby It's the saddest thing 😭 it's not his fault,1495186422311051270,https://twitter.com/80sR3TRO/status/1495186422311051270,English,Y,1,N,,,,,,
32,2022-02-19 23:59:58+00:00,@goitsemos_ what's maal is i was just listening to it &amp; i remembered that guy 😭😭😭😭😭,1495186427604254729,https://twitter.com/nandimavuma/status/1495186427604254729,English,Y,5,N,,,,,,
33,2022-02-19 23:59:59+00:00,@grcysonfilms right. 😭,1495186434038419462,https://twitter.com/gothqmknightss/status/1495186434038419462,English,Y,1,N,,,,,,
34,2022-02-19 23:59:47+00:00,@heslwtlovebot thats totally fine I meant it as / lh 😭 also someone pr qrted can u see🧍🏽‍♀️,1495186383568351244,https://twitter.com/sunfflouwerry/status/1495186383568351244,English,Y,1,N,,,,,,
35,2022-02-19 23:59:46+00:00,@hiimghostsound I'm in need of a ticket 😭😭😭,1495186376580419586,https://twitter.com/fos_berry/status/1495186376580419586,English,Y,3,N,,,,,,
36,2022-02-19 23:59:45+00:00,@hurricane_yn I WILL CRY 😭😭,1495186374282162176,https://twitter.com/entropymgc/status/1495186374282162176,English,Y,2,N,,,,,,
37,2022-02-19 23:59:50+00:00,"@jjkthss if only it was in may i would’ve been there from the crack of dawn😭😭 and yea when i was browsing it was like £23 for one ticket which is quite a lot tbh, how much were urs ?!",1495186393601085443,https://twitter.com/butaeful/status/1495186393601085443,English,Y,2,N,,,,,,
38,2022-02-19 23:59:42+00:00,@kiemnie SAME HERE OMFG i saw a kaeluc one 😭😭😭,1495186363624296449,https://twitter.com/CL0VDZZZ/status/1495186363624296449,English,Y,3,N,,,,,,
39,2022-02-19 23:59:57+00:00,@Konatari1 omg😭 so cute,1495186424848474114,https://twitter.com/retrocelestial/status/1495186424848474114,English,Y,1,N,,,,,,
40,2022-02-19 23:59:48+00:00,@madikcals I'm 12 😭,1495186386101673988,https://twitter.com/pattrrryyykkk/status/1495186386101673988,English,Y,1,N,,,,,,
41,2022-02-19 23:59:43+00:00,@merthanswift they're games...have you not played them before?😭,1495186367277633536,https://twitter.com/dicklevitating/status/1495186367277633536,English,Y,1,N,,,,,,
42,2022-02-19 23:59:59+00:00,@mikNkookie me too 😭 he’s so precious,1495186433233100808,https://twitter.com/cloverswithtae/status/1495186433233100808,English,Y,1,N,,,,,,
43,2022-02-19 23:59:59+00:00,@MOTlVESPORT Yes?? 😭 It got announced last year,1495186433577041922,https://twitter.com/manushuevos/status/1495186433577041922,English,Y,1,N,,,,,,
44,2022-02-19 23:59:43+00:00,@naturesfae im amazed at your work 😭,1495186364253491200,https://twitter.com/lilbluberries/status/1495186364253491200,English,Y,1,N,,,,,,
45,2022-02-19 23:59:58+00:00,@nickiivenom @sabrinocao @PopCrave You don’t care about bars. But go awf sis😭 https://t.co/pjP87LUKQQ,1495186427184922632,https://twitter.com/Bardio72/status/1495186427184922632,English,Y,1,N,,,,,,
46,2022-02-19 23:59:41+00:00,"@nikleyre I DIDN’T 😭😭 I’m so proud of myself, but this one one is so tricky omg",1495186356183736322,https://twitter.com/A_Gemini_theory/status/1495186356183736322,English,Y,2,N,,,,,,
47,2022-02-19 23:59:44+00:00,@nuetrlp2 what made you tweet this at 11:38😭😭 you’re right tho🙏🏽,1495186370633023488,https://twitter.com/nelliluvs/status/1495186370633023488,English,Y,2,N,,,,,,
48,2022-02-19 23:59:44+00:00,"@PSGINT_ messi has always been a joke

ghosted once again 😭",1495186370129653765,https://twitter.com/misty_rika/status/1495186370129653765,English,Y,1,N,,,,,,
49,2022-02-19 23:59:43+00:00,@rach_ael0 at least you slept??? 😭,1495186367072161795,https://twitter.com/lolwydchloe/status/1495186367072161795,English,Y,1,N,,,,,,
50,2022-02-19 23:59:51+00:00,@sadcrib now i remember the goofy ah edgar couple in tiktok 😭,1495186400207335431,https://twitter.com/cyzziii/status/1495186400207335431,English,Y,1,N,,,,,,
51,2022-02-19 23:59:49+00:00,"@Simar555858691 Let me show these to my dad, he might get a dog too 😭😭 he/she is so cute btw.",1495186389280845827,https://twitter.com/Taehyungxstraw1/status/1495186389280845827,English,Y,2,N,,,,,,
52,2022-02-19 23:59:51+00:00,@soratern Thank you!😭💜,1495186397468282880,https://twitter.com/_robintyl/status/1495186397468282880,English,Y,1,N,,,,,,
53,2022-02-19 23:59:47+00:00,@Thrillh0us3 So true I accidentally disliked a few times but I agree😭😭,1495186384096743426,https://twitter.com/comicboi3840/status/1495186384096743426,English,Y,2,N,,,,,,
54,2022-02-19 23:59:44+00:00,@tubbopasteIcafe @sapnapscalves why did that sound so dry😭,1495186370847035398,https://twitter.com/allyxia_/status/1495186370847035398,English,Y,1,N,,,,,,
55,2022-02-19 23:59:59+00:00,@UncleRax too serious 😭,1495186434986332160,https://twitter.com/__itssara/status/1495186434986332160,English,Y,1,N,,,,,,
56,2022-02-19 23:59:49+00:00,@vacantfields Good luck to anyone who get the parents😭 I imagine all the children around the internet and the parents trying to find 'em like🧍‍♂️,1495186392175022082,https://twitter.com/Toasted_Tea00/status/1495186392175022082,English,Y,1,N,,,,,,
57,2022-02-19 23:59:58+00:00,@wash99_ @jonnyescott Jesus 😭,1495186427059085315,https://twitter.com/andymanc31/status/1495186427059085315,English,Y,1,N,,,,,,
58,2022-02-19 23:59:44+00:00,@xenoviiaa right like how did they even find me ME??? out of all ppl 😭 like don’t u have something better to do,1495186369282465792,https://twitter.com/514YJBEOM/status/1495186369282465792,English,Y,1,N,,,,,,
59,2022-02-19 23:59:44+00:00,@ynfeiko Why😭go have fun,1495186370272268288,https://twitter.com/0Bloop/status/1495186370272268288,English,Y,1,N,,,,,,
60,2022-02-19 23:59:59+00:00,@YunoDied gorls.. too cute 😭😭😭,1495186432465543168,https://twitter.com/DreadYuNarukami/status/1495186432465543168,English,Y,3,N,,,,,,
61,2022-02-19 23:59:50+00:00,"@Zaxbys why have you done this to us? 😭 I now know that I can still get chips, but I don't need to feed 12-14 and really can't justify $22 on chips. Why can't we have them as a cheaper sharable anymore? 😭 https://t.co/jZMSx7JDxZ",1495186395228479493,https://twitter.com/tasimp96/status/1495186395228479493,English,Y,1,N,Y,1,N,,,
62,2022-02-19 23:59:55+00:00,- spell plagiarize Chuck @NBAonTNT 😭,1495186417609232389,https://twitter.com/duuhvibes/status/1495186417609232389,English,Y,1,N,,,,,,
63,2022-02-19 23:59:50+00:00,Any of my Cleveland friends please come see me I have a whole house to myself and I will feed you 😭 I miss y’all,1495186395719254018,https://twitter.com/piphyp/status/1495186395719254018,English,Y,1,N,,,,,,
64,2022-02-19 23:59:52+00:00,"Bulelani followed Thato to Yoli's bed😭 okay, good night
Clearly they don't want to show other housemates 
#BBMzansi",1495186404166545409,https://twitter.com/neinei0811/status/1495186404166545409,English,Y,1,N,,,,,,
65,2022-02-19 23:59:57+00:00,can someone please put passport by sza on spotify 😭 PLEASE @sza,1495186422675894272,https://twitter.com/theealmeida1/status/1495186422675894272,English,Y,1,N,,,,,,
66,2022-02-19 23:59:48+00:00,David pls😭😭😭 not young queen😭😭 #Breakfaststories,1495186387078889486,https://twitter.com/_jaiid/status/1495186387078889486,English,Y,3,N,Y,2,N,,,
67,2022-02-19 23:59:52+00:00,"Dayane 🥺🥺😭😭😭

#mellos https://t.co/ZfnaJykhSi",1495186404011388934,https://twitter.com/Mellopregunto/status/1495186404011388934,English,Y,3,N,,,,,,
68,2022-02-19 23:59:58+00:00,Google Photos just brought back old pictures of my ex 💔😭,1495186428338356224,https://twitter.com/Raff_19y/status/1495186428338356224,English,Y,1,N,,,,,,
69,2022-02-19 23:59:59+00:00,"I can’t say shit dumb around Asia, she be talking about it for days 😭 let it go bitch",1495186433702830084,https://twitter.com/DopeLifeOfTot/status/1495186433702830084,English,Y,1,N,,,,,,
70,2022-02-19 23:59:57+00:00,i haven’t done a full on makeup look in so long 😭,1495186422680150016,https://twitter.com/h0neymilk666/status/1495186422680150016,English,Y,1,N,,,,,,
71,2022-02-19 23:59:52+00:00,i look so dead inside 😭😭😭 https://t.co/O9QARVnLii,1495186405554851842,https://twitter.com/rkivescloud/status/1495186405554851842,English,Y,3,N,,,,,,
72,2022-02-19 23:59:57+00:00,I need a date night or another vacation its some outfits &amp; shoes that NEED to be seen😭,1495186423183548417,https://twitter.com/ItsEsh2U/status/1495186423183548417,English,Y,1,N,,,,,,
73,2022-02-19 23:59:46+00:00,i want 146 robux😭😭☠️☠️,1495186378912673792,https://twitter.com/vee_ww/status/1495186378912673792,English,Y,2,N,,,,,,
74,2022-02-19 23:59:57+00:00,i would’ve agreed before i read naominicholas but i had sm fun with that book😭 https://t.co/wpX1yAG8on,1495186423355486210,https://twitter.com/nanceaces/status/1495186423355486210,English,Y,1,N,,,,,,
75,2022-02-19 23:59:56+00:00,I’m glad you said that cause I was lowkey thinking this sibling comp. was getting alil one-sided 😭 the top is big enough to share just gotta be me first 🚀🤝 https://t.co/hnjB3YKAPt,1495186422080450561,https://twitter.com/DCDinero1/status/1495186422080450561,English,Y,1,N,,,,,,
76,2022-02-19 23:59:41+00:00,i’m lying it was like a month cause all my pinterest does is give me Cat pics 😭,1495186356657606658,https://twitter.com/qnfpoop/status/1495186356657606658,English,Y,1,N,,,,,,
77,2022-02-19 23:59:41+00:00,ik its not the best but it was the best i could do okay 😭,1495186359459495939,https://twitter.com/higherlftv/status/1495186359459495939,English,Y,1,N,,,,,,
78,2022-02-19 23:59:52+00:00,is he wrong tho lol y’all taking this too serious man 😭😭😭 https://t.co/fERdwVyZj5,1495186402128113669,https://twitter.com/HeatUpTommy/status/1495186402128113669,English,Y,3,N,,,,,,
79,2022-02-19 23:59:42+00:00,"junhui, i badly need ya!! drop something, please😭",1495186363364233219,https://twitter.com/pjs042002_/status/1495186363364233219,English,Y,1,N,,,,,,
80,2022-02-19 23:59:52+00:00,Okay okay this is also good but can we talk about how dirty this did Hobi 😭😭 he didn’t even get an OK just not bad and disaster except for jk 🥲 https://t.co/29O2W0aMgG,1495186403931705347,https://twitter.com/quokkoya/status/1495186403931705347,English,Y,2,N,,,,,,
81,2022-02-19 23:59:47+00:00,OMG AJDNSNS IT WAS SO GOOD RIGHT ?? I NEED TO REWATCH IT 😭 https://t.co/9sWWYJHhGR,1495186383073255425,https://twitter.com/writerpickles/status/1495186383073255425,English,Y,1,N,,,,,,
82,2022-02-19 23:59:59+00:00,Omg bro I lowkey wanna fall in love man   😭😭😭😭😭,1495186431630880775,https://twitter.com/itxfavv/status/1495186431630880775,English,Y,5,N,,,,,,
83,2022-02-19 23:59:59+00:00,Omg😭😭😭😭 https://t.co/I0IAPZRAtT,1495186431370797062,https://twitter.com/Nasirrr2x/status/1495186431370797062,English,Y,4,N,,,,,,
84,2022-02-19 23:59:42+00:00,One of my coworkers gifted me this label printer😭♥️ The labels are to small for shipping labels but they are still very handy😏 https://t.co/PPo6mmTyUm,1495186362252677121,https://twitter.com/Visual_Discord/status/1495186362252677121,English,Y,1,N,,,,,,
85,2022-02-19 23:59:58+00:00,PLSS 😭😭💕💕💕💕💕 https://t.co/IpR6dq58Q1 https://t.co/TvLRcKkSzg,1495186429533634567,https://twitter.com/jimicherries/status/1495186429533634567,English,Y,2,N,,,,,,
86,2022-02-19 23:59:58+00:00,Power interrupted😭,1495186427058933761,https://twitter.com/NovaParas/status/1495186427058933761,English,Y,1,N,,,,,,
87,2022-02-19 23:59:45+00:00,so cute😭 https://t.co/Nz47jAhS84,1495186374831468547,https://twitter.com/xxorsayxx/status/1495186374831468547,English,Y,1,N,,,,,,
88,2022-02-19 23:59:52+00:00,so many people at mitski😭😭😭,1495186403373768714,https://twitter.com/alantrollage/status/1495186403373768714,English,Y,3,N,,,,,,
89,2022-02-19 23:59:52+00:00,takemitchy i love you but i cant keep defending you WHY DOES HE KEEP MAKING THE DUMBEST DECISIONS LIKE.😭😭,1495186404309192705,https://twitter.com/cynoenthusiast/status/1495186404309192705,English,Y,2,N,,,,,,
90,2022-02-19 23:59:54+00:00,THEY’RE SO PRETTY WTF 😭😭😭🥺🥺🥺😍😍❤️ https://t.co/Ekd3f5IcZw,1495186413066797059,https://twitter.com/Tiger_lily24/status/1495186413066797059,English,Y,3,N,,,,,,
91,2022-02-19 23:59:53+00:00,This is how people typically react when they meet me 😭 https://t.co/Fvv8ScE6jN,1495186409321283591,https://twitter.com/sunlethwaters/status/1495186409321283591,English,Y,1,N,,,,,,
92,2022-02-19 23:59:56+00:00,This new phone is bigger than my old one and it's so hard to hold 😭,1495186421736361984,https://twitter.com/elloiseily/status/1495186421736361984,English,Y,1,N,,,,,,
93,2022-02-19 23:59:52+00:00,this was FOUL WHY WOULD U TELL HIM THAT 😭😭😭😭😭  https://t.co/hb9XxhziUl,1495186404292587526,https://twitter.com/lucidchn/status/1495186404292587526,English,Y,5,N,,,,,,
94,2022-02-19 23:59:57+00:00,Umm.. Dont ask lmao😭✌ Add me on Rec Room its LXSER-4_LIFE https://t.co/LwecO5bvaX,1495186424731217934,https://twitter.com/LXSERFORLIFE69/status/1495186424731217934,English,Y,1,N,,,,,,
95,2022-02-19 23:59:57+00:00,Wanna change my outfit cause I wanna wear tennis shoes but if I change the outfit imma be cold 😭,1495186423875579905,https://twitter.com/j_azmyne/status/1495186423875579905,English,Y,1,N,,,,,,
96,2022-02-19 23:59:45+00:00,We are very sorry Bulelani for whatever we did to you 😭🙏 please have mercy.#bbmzansi,1495186374038859777,https://twitter.com/FrenchBae38/status/1495186374038859777,English,Y,1,N,,,,,,
97,2022-02-19 23:59:46+00:00,Who be this announcer?😭😭😭,1495186377507545094,https://twitter.com/UncleHolla/status/1495186377507545094,English,Y,3,N,,,,,,
98,2022-02-19 23:59:56+00:00,Why did he play it off by saying they have so many unisex options now 😭😭,1495186418435604487,https://twitter.com/raqs_onraqs75/status/1495186418435604487,English,Y,2,N,,,,,,
99,2022-02-19 23:59:57+00:00,why does it sound like that😭😭 cbb https://t.co/FcwMtu8d5c,1495186423317766144,https://twitter.com/aamyyjo/status/1495186423317766144,English,Y,2,N,,,,,,
100,2022-02-19 23:59:41+00:00,Zayn is with his mom 😭. So glad he has her,1495186357110595584,https://twitter.com/Myalopez80/status/1495186357110595584,English,Y,1,N,,,,,,
101,2022-02-19 23:59:53+00:00,@BobbyDon54 Nah bro California is expensive as hell for everything 😭,1495186408150994946,https://twitter.com/irishtheog/status/1495186408150994946,English,Y,1,N,,,,,,
102,2022-02-19 23:59:54+00:00,@DScully77 and it’s the intro to my favorite billie song ever 😭,1495186410973933568,https://twitter.com/s7656567/status/1495186410973933568,English,Y,1,N,,,,,,
103,2022-02-19 23:59:53+00:00,@extremelivin11 atomic bomb u mean😭,1495186408113381380,https://twitter.com/ode2lezz/status/1495186408113381380,English,Y,1,N,,,,,,
104,2022-02-19 23:59:55+00:00,@i__lmnopqrstuv she doesn’t even allow me to change wallpapers😭😭 the one i have rn is super ugly i despise it,1495186416061538306,https://twitter.com/gf2lwt/status/1495186416061538306,English,Y,2,N,,,,,,
105,2022-02-19 23:59:54+00:00,@ihugyoonkook literally breaking their necks to watch 😭😭,1495186411674345474,https://twitter.com/cinnamonhwa/status/1495186411674345474,English,Y,2,N,,,,,,
106,2022-02-19 23:59:54+00:00,@MartinaMonet uhmm yes pls ❤️😭,1495186413884784640,https://twitter.com/lilbluberries/status/1495186413884784640,English,Y,1,N,,,,,,
107,2022-02-19 23:59:55+00:00,@misooyeon seriously 😭 very pretty girls tho maybe i’ll stan later on,1495186415268753409,https://twitter.com/chaeasf/status/1495186415268753409,English,Y,1,N,,,,,,
108,2022-02-19 23:59:52+00:00,"@myspidcy @not_mcgarry i got some shoes, they’re great the dodgy men however not so great 😭",1495186404942528512,https://twitter.com/GOLDENYE4RS/status/1495186404942528512,English,Y,1,N,,,,,,
109,2022-02-19 23:59:54+00:00,@pnpjade I knoww😭😭,1495186414086070273,https://twitter.com/sydneywiinters/status/1495186414086070273,English,Y,2,N,,,,,,
110,2022-02-19 23:59:55+00:00,@SoulziesArt Its the mutton chops is it 😭,1495186416099332099,https://twitter.com/acidicjollies/status/1495186416099332099,English,Y,1,N,,,,,,
111,2022-02-19 23:59:55+00:00,@starvingcals id probably take a swing and fuck up my hand bc i missed 😭,1495186416237789186,https://twitter.com/slendermanspo/status/1495186416237789186,English,Y,1,N,,,,,,
112,2022-02-19 23:59:52+00:00,@villainkkuno BC IM GAY 😭 all the stuff is so cute!! i LOOOVE the little kitty dish thing!!,1495186403084451844,https://twitter.com/corpseffy/status/1495186403084451844,English,Y,1,N,,,,,,
113,2022-02-19 23:59:42+00:00,@aboatparkinglot @tommyaltinnit OO SOTTTY I CANT READ VERY WELL. i got the 2ds Cause idk my parents said it was the only one avalible for christmass or something 😭i just remember hating how i couldnt fold it but ive used it well for the past 9ish years so LOL,1495186363267825666,https://twitter.com/cloudxreno/status/1495186363267825666,English,Y,1,Y,,,,,,
114,2022-02-19 23:59:58+00:00,"@CaylieShafer yes 😭 do you get the crackers w ham and cheese, or turkey?  😂",1495186428694876167,https://twitter.com/ryleemaree02/status/1495186428694876167,English,Y,1,Y,,,,,,
115,2022-02-19 23:59:40+00:00,@decodethemonstr BITCH ME TOO 😭😭😭😭,1495186354858344450,https://twitter.com/scorpio_BlTCH/status/1495186354858344450,English,Y,4,Y,,,,,,
116,2022-02-19 23:59:44+00:00,"@foofarmer91 thank u, wanted to listen tick tock but i was writing tiktok instead 😭",1495186368175214602,https://twitter.com/hwiseok/status/1495186368175214602,English,Y,1,Y,,,,,,
117,2022-02-19 23:59:51+00:00,"@JujutsuTwts Jujutsu kaisen collab with pubg~~ 
Me who doesnt play pubg :'&gt;
But atleast ml has their own version of them 😭😭😭😭😭😭",1495186400785752067,https://twitter.com/HimeTakahashi2/status/1495186400785752067,English,Y,6,Y,,,,,,
118,2022-02-19 23:59:52+00:00,@RafaRenaIN @Svitoflopina Poor gianna 😭😭 she was my fave of the new kids but Joanne fat mouth kept being ran!,1495186401847091210,https://twitter.com/Spllomi/status/1495186401847091210,English,Y,2,Y,,,,,,
119,2022-02-19 23:59:50+00:00,@samspauly WTF AAAAH IM TOTALLY FREAKING OUT RIGHT NOW 😭😭,1495186396146900993,https://twitter.com/broketheatrebi/status/1495186396146900993,English,Y,2,Y,,,,,,
120,2022-02-19 23:59:46+00:00,@ShoujoIsMyLove I do hate when people ghost you though. Like wth? 😭😭,1495186376953847808,https://twitter.com/rubylovesanime/status/1495186376953847808,English,Y,2,Y,,,,,,
121,2022-02-19 23:59:50+00:00,@steffnite And don’t!!! 😭😭😭😭 this just made me laugh out loud bitch,1495186396679651329,https://twitter.com/RegularBrice/status/1495186396679651329,English,Y,4,Y,,,,,,
122,2022-02-19 23:59:59+00:00,@TinkHereNow @JanetJackson 😭 well why not?! they can go to omniplex too Purrr let me in with them tho😭,1495186434218676228,https://twitter.com/strawbamitajoho/status/1495186434218676228,English,Y,1,Y,,,,,,
123,2022-02-19 23:59:57+00:00,@txtblueprint @runchnochu PLS IS OUR BRAND JUST BEING MENTALLY ILL NOW 😭😭😭😭,1495186422759890947,https://twitter.com/sarbearishere/status/1495186422759890947,English,Y,4,Y,,,,,,
124,2022-02-19 23:59:58+00:00,Bitch I’m crineeee I did not expect none of this😭 https://t.co/8oiXHMTw7C,1495186428967456769,https://twitter.com/LUXURY0RN0THING/status/1495186428967456769,English,Y,1,Y,,,,,,
125,2022-02-19 23:59:56+00:00,Both of my rims look like someone’s dog chewed it off😭😭 https://t.co/BoLSbEzK6A,1495186418385174534,https://twitter.com/bbyylin/status/1495186418385174534,English,Y,2,Y,,,,,,
126,2022-02-19 23:59:44+00:00,"Bro, are you okay? 😭 https://t.co/GYJU4wWdwu",1495186370976882688,https://twitter.com/_Moanii/status/1495186370976882688,English,Y,1,Y,,,,,,
127,2022-02-19 23:59:50+00:00,"Chinese people be telling you 1min on da food, when they really mean 10-20 more mins. 😭🥱😩",1495186393278173184,https://twitter.com/LongLiveAntG1/status/1495186393278173184,English,Y,1,Y,,,,,,
128,2022-02-19 23:59:49+00:00,EXCUSE ME???????😭😭 https://t.co/lKnBTAInAe,1495186390774173696,https://twitter.com/theonlyogechi/status/1495186390774173696,English,Y,2,Y,,,,,,
129,2022-02-19 23:59:45+00:00,"Fucking finally. What’s its been, 20-30yrs? 😭😭😭 https://t.co/Iccu0swRc2",1495186376312201216,https://twitter.com/grlswntfunds/status/1495186376312201216,English,Y,3,Y,,,,,,
130,2022-02-19 23:59:59+00:00,hahahahahahahaha 😭 https://t.co/s36sFNe10r,1495186433052909568,https://twitter.com/Ahnjoomin/status/1495186433052909568,English,Y,1,Y,,,,,,
131,2022-02-19 23:59:49+00:00,i am fuck you thought 😭😭😭 https://t.co/nxlP9PfCQK,1495186391520718848,https://twitter.com/sincerelysinnnc/status/1495186391520718848,English,Y,3,Y,,,,,,
132,2022-02-19 23:59:42+00:00,I been knocked out it’s late 😭,1495186361103622149,https://twitter.com/__Loveeexo/status/1495186361103622149,English,Y,1,Y,,,,,,
133,2022-02-19 23:59:50+00:00,Khans a jokeman loooooooooool imagine all that talk 😭#AmirKhanVSKellBrook,1495186394590982144,https://twitter.com/hmoneyuk/status/1495186394590982144,English,Y,1,Y,,,,,,
134,2022-02-19 23:59:51+00:00,like fr 😭 https://t.co/AWzdz74bOu,1495186400769359874,https://twitter.com/_kozumine/status/1495186400769359874,English,Y,1,Y,,,,,,
